grid_id,crime_count,x,y,distance_to_center,avg_hour,night_ratio,weekend_ratio,neighbourhoods_Downtown,neighbourhoods_Dunbar-Southlands,neighbourhoods_Fairview,neighbourhoods_Grandview-Woodland,neighbourhoods_Hastings-Sunrise,neighbourhoods_Kensington-Cedar Cottage,neighbourhoods_Kerrisdale,neighbourhoods_Killarney,neighbourhoods_Kitsilano,neighbourhoods_Marpole,neighbourhoods_Mount Pleasant,neighbourhoods_Oakridge,neighbourhoods_Renfrew-Collingwood,neighbourhoods_Riley Park,neighbourhoods_Shaughnessy,neighbourhoods_South Cambie,neighbourhoods_Strathcona,neighbourhoods_Sunset,neighbourhoods_Victoria-Fraserview,neighbourhoods_West End,neighbourhoods_West Point Grey,risk
15,1.0,484453.0429319082,5456389.532510908,7048.204548893395,0.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
16,5.0,484456.09571747103,5456639.5187924225,6956.619494425976,11.8,0.2,0.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
17,8.0,484459.14849409275,5456889.504341753,6872.912799229142,14.5,0.375,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
18,1.0,484458.024445108,5457142.624706419,6800.535798156542,14.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
19,0.0,484448.5581,5457390.0603,6746.354334506256,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
20,1.0,484448.5581,5457640.0603,6691.100578881726,9.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
21,0.0,484448.5581,5457890.0603,6644.79925255168,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
22,0.0,484448.5581,5458140.0603,6607.638553727903,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
23,0.0,484446.3295973721,5458348.6362051135,6585.960107650968,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
24,0.0,484795.62476814055,5452965.276958162,8655.180772774298,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
25,0.0,484717.2802528583,5453159.733904323,8577.952872885413,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
26,0.0,484698.5581,5453390.0603,8436.799953579039,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
27,0.0,484681.16168103175,5453607.921629373,8306.757902830996,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
28,1.0,484700.26931228465,5456225.838134994,6883.500620396366,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
29,5.0,484698.5581,5456390.0603,6820.553881959393,15.0,0.6,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
30,0.0,484698.5581,5456640.0603,6728.8546875907,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
31,5.0,484698.5581,5456890.0603,6645.300260839336,6.6,0.6,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
32,0.0,484698.5581,5457140.0603,6570.201344457517,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
33,6.0,484698.5581,5457390.0603,6503.850848282989,15.666666666666666,0.3333333333333333,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
34,2.0,484698.5581,5457640.0603,6446.518906100514,7.5,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
35,0.0,484698.5581,5457890.0603,6398.447949050721,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
36,0.0,484698.5581,5458140.0603,6359.847978270502,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
37,0.0,484696.06266541017,5458339.714299766,6338.4227631461,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
38,0.0,485053.073521628,5452493.585417203,8814.724344096068,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
39,0.0,484995.77306598786,5452661.338871667,8730.94301750702,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
40,0.0,484952.0649135616,5452893.03229039,8594.915556071186,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
41,0.0,484948.5581,5453140.0603,8423.707162331279,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
42,0.0,484948.5581,5453390.0603,8251.749663356934,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
43,0.0,484961.92979499284,5453626.86729219,8082.626237574833,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44,0.0,485028.92261466774,5453796.294810742,7920.373276452034,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45,0.0,484950.1394251033,5456222.619980484,6656.925172216863,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
46,0.0,484948.5581,5456390.0603,6590.275738291331,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
47,1.0,484948.5581,5456640.0603,6495.326354904068,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
48,2.0,484948.5581,5456890.0603,6408.728002241269,13.0,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
49,1.0,484948.5581,5457140.0603,6330.823386946707,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
50,2.0,484948.5581,5457390.0603,6261.936993192392,8.5,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
51,0.0,484948.5581,5457640.0603,6202.369309925956,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
52,0.0,484948.5581,5457890.0603,6152.391015427367,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
53,2.0,484948.5581,5458140.0603,6112.237344599062,15.0,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
54,0.0,484945.72308485745,5458330.794989846,6091.149670697932,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
55,0.0,485302.99527903215,5452244.689574796,8836.859268518583,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
56,0.0,485222.88344126864,5452414.614861784,8760.272435935418,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
57,0.0,485198.5581,5452640.0603,8608.458695185293,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
58,0.0,485198.5581,5452890.0603,8425.443089636965,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
59,0.0,485198.5581,5453140.0603,8245.945755746352,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
60,0.0,485198.5581,5453390.0603,8070.201457009068,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
61,0.0,485195.67220939364,5453636.593681831,7902.932900802169,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
62,0.0,485125.04239365604,5453786.243498318,7854.831871858948,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
63,0.0,485318.0870736909,5455010.84771812,6942.439803857855,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
64,0.0,485243.79951758817,5455146.939125108,6926.754081050142,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
65,0.0,485281.1571376056,5456008.413088466,6454.049576352875,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
66,0.0,485229.85195092857,5456169.555795141,6426.976186747949,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
67,1.0,485198.5581,5456390.0603,6361.486725342698,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
68,1.0,485198.5581,5456640.0603,6263.069814931921,7.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
69,2.0,485198.5581,5456890.0603,6173.214207907528,4.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
70,0.0,485198.5581,5457140.0603,6092.298729273818,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
71,0.0,485198.5581,5457390.0603,6020.683844606972,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
72,1.0,485198.5581,5457640.0603,5958.70490179799,10.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
73,0.0,485198.5581,5457890.0603,5906.665239939656,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
74,0.0,485198.5581,5458140.0603,5864.829443957548,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
75,0.0,485182.15301313397,5458311.56589652,5858.437084873401,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
76,0.0,485564.59358140454,5452011.408320544,8853.477090808243,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
77,0.0,485472.89337088366,5452167.331138493,8788.303104731605,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
78,0.0,485448.5581,5452390.0603,8631.906510540488,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
79,1.0,485448.5581,5452640.0603,8441.998587817418,2.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
80,0.0,485448.5581,5452890.0603,8255.293471870718,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
81,1.0,485448.5581,5453140.0603,8072.013407862458,23.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
82,0.0,485448.5581,5453390.0603,7892.3970127402545,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
83,0.0,485435.10197912005,5453597.456533178,7756.001927133417,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
84,0.0,485559.4370271549,5453869.990172113,7477.748745157686,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
85,0.0,485483.1089632258,5454950.022719076,6843.858757137009,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
86,0.0,485448.80830193294,5455138.908386169,6761.934465749041,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
87,0.0,485469.44836969767,5455269.705096104,6670.989537202925,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
88,0.0,485456.13822027063,5456006.150584354,6300.598206226739,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
89,0.0,485448.5581,5456140.0603,6244.818832977572,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
90,2.0,485448.5581,5456390.0603,6134.3534628118205,8.5,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
91,1.0,485448.5581,5456640.0603,6032.231971394284,14.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
92,1.0,485448.5581,5456890.0603,5938.884803286841,7.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
93,0.0,485448.5581,5457140.0603,5854.731663937417,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
94,0.0,485448.5581,5457390.0603,5780.174132905634,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
95,0.0,485448.5581,5457640.0603,5715.58773502003,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
96,0.0,485448.5581,5457890.0603,5661.313743885902,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
97,0.0,485447.76622875436,5458139.164517843,5618.5707771550515,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
98,0.0,485387.6493256155,5458282.927762539,5657.974256392597,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
99,0.0,485727.1332283324,5451991.296962185,8770.692234027825,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
100,0.0,485698.5581,5452140.0603,8669.720809040582,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
101,0.0,485698.5581,5452390.0603,8473.286791836523,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
102,1.0,485698.5581,5452640.0603,8279.741493954463,12.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
103,0.0,485698.5581,5452890.0603,8089.29226550205,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
104,0.0,485698.5581,5453140.0603,7902.162963816382,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
105,1.0,485698.5581,5453390.0603,7718.595057179208,11.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
